rank,code,company_name,market_cap,scrape_date
2412,5921,川岸工業(株),12555,2025-12-07
2413,8898,(株)センチュリー２１・ジャパン,12548,2025-12-07
2414,3900,(株)クラウドワークス,12542,2025-12-07
2415,6488,(株)ヨシタケ,12540,2025-12-07
2416,2586,(株)フルッタフルッタ,12529,2025-12-07
2417,4284,(株)ソルクシーズ,12525,2025-12-07
2418,7600,(株)日本エム・ディ・エム,12523,2025-12-07
2419,1873,(株)日本ハウスホールディングス,12520,2025-12-07
2420,7097,(株)さくらさくプラス,12519,2025-12-07
2421,4093,東邦アセチレン(株),12502,2025-12-07
2422,4286,(株)ＣＬホールディングス,12500,2025-12-07
2423,3777,(株)環境フレンドリーホールディングス,12483,2025-12-07
2424,2169,ＣＤＳ(株),12478,2025-12-07
2425,1966,(株)高田工業所,12461,2025-12-07
2426,5237,(株)ノザワ,12461,2025-12-07
2427,9428,(株)クロップス,12438,2025-12-07
2428,5724,(株)アサカ理研,12424,2025-12-07
2429,9731,(株)白洋舍,12422,2025-12-07
2430,4347,ブロードメディア(株),12420,2025-12-07
2431,2428,ウェルネット(株),12416,2025-12-07
2432,7561,(株)ハークスレイ,12363,2025-12-07
2433,3675,(株)クロス・マーケティンググループ,12362,2025-12-07
2434,5204,石塚硝子(株),12351,2025-12-07
2435,2927,(株)ＡＦＣ－ＨＤアムスライフサイエンス,12350,2025-12-07
2436,5869,(株)早稲田学習研究会,12315,2025-12-07
2437,2818,(株)ピエトロ,12295,2025-12-07
2438,6955,ＦＤＫ(株),12295,2025-12-07
2439,3943,大石産業(株),12276,2025-12-07
2440,3633,ＧＭＯペパボ(株),12272,2025-12-07
2441,1450,ＴＡＮＡＫＥＮ(株),12266,2025-12-07
2442,3175,(株)エー・ピーホールディングス,12265,2025-12-07
2443,8904,(株)ＡＶＡＮＴＩＡ,12265,2025-12-07
2444,3918,ＰＣＩホールディングス(株),12258,2025-12-07
2445,1430,ファーストコーポレーション(株),12254,2025-12-07
2446,3793,(株)ドリコム,12220,2025-12-07
2447,4838,スペースシャワーＳＫＩＹＡＫＩホールディングス(株),12193,2025-12-07
2448,6045,(株)レントラックス,12163,2025-12-07
2449,2224,(株)コモ,12142,2025-12-07
2450,5578,ＡＲアドバンストテクノロジ(株),12142,2025-12-07
2451,2686,(株)ジーフット,12136,2025-12-07
2452,6322,(株)タクミナ,12118,2025-12-07
2453,7608,(株)エスケイジャパン,12107,2025-12-07
2454,7885,タカノ(株),12089,2025-12-07
2455,272A,(株)グリーンクロスホールディングス,12067,2025-12-07
2456,2652,(株)まんだらけ,12012,2025-12-07
2457,9560,(株)プログリット,12005,2025-12-07
2458,378A,(株)ヒット,11978,2025-12-07
2459,5967,ＴＯＮＥ(株),11971,2025-12-07
2460,7686,(株)ひとまいる,11955,2025-12-07
2461,5282,ジオスター(株),11950,2025-12-07
2462,4374,(株)ＲＯＢＯＴ　ＰＡＹＭＥＮＴ,11944,2025-12-07
2463,7722,国際計測器(株),11942,2025-12-07
2464,4238,ミライアル(株),11891,2025-12-07
2465,8945,サンネクスタグループ(株),11867,2025-12-07
2466,7247,(株)ミクニ,11849,2025-12-07
2467,4169,ＥＮＥＣＨＡＮＧＥ(株),11847,2025-12-07
2468,5588,ファーストアカウンティング(株),11832,2025-12-07
2469,3434,(株)アルファ,11822,2025-12-07
2470,4642,オリジナル設計(株),11820,2025-12-07
2471,2883,(株)大冷,11812,2025-12-07
2472,3512,日本フエルト(株),11812,2025-12-07
2473,7636,(株)ハンズマン,11753,2025-12-07
2474,7819,粧美堂(株),11720,2025-12-07
2475,9636,(株)きんえい,11707,2025-12-07
2476,6561,(株)ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,11690,2025-12-07
2477,3294,(株)イーグランド,11687,2025-12-07
2478,6161,(株)エスティック,11674,2025-12-07
2479,8165,(株)千趣会,11609,2025-12-07
2480,5892,(株)ｙｕｔｏｒｉ,11592,2025-12-07
2481,3418,(株)バルニバービ,11565,2025-12-07
2482,3544,サツドラホールディングス(株),11560,2025-12-07
2483,7218,田中精密工業(株),11560,2025-12-07
2484,4168,(株)ヤプリ,11546,2025-12-07
2485,6176,(株)ブランジスタ,11529,2025-12-07
2486,4875,メディシノバ,11526,2025-12-07
2487,7416,(株)はるやまホールディングス,11523,2025-12-07
2488,5942,日本フイルコン(株),11505,2025-12-07
2489,7879,(株)ノダ,11479,2025-12-07
2490,7713,シグマ光機(株),11472,2025-12-07
2491,3979,(株)うるる,11468,2025-12-07
2492,9633,東京テアトル(株),11467,2025-12-07
2493,5071,(株)ヴィス,11466,2025-12-07
2494,8207,テンアライド(株),11410,2025-12-07
2495,4935,(株)リベルタ,11409,2025-12-07
2496,4762,(株)エックスネット,11401,2025-12-07
2497,4222,児玉化学工業(株),11384,2025-12-07
2498,352A,(株)ＬＯＩＶＥ,11363,2025-12-07
2499,9325,ファイズホールディングス(株),11353,2025-12-07
2500,5955,(株)ワイズホールディングス,11345,2025-12-07
2501,4055,ティアンドエスグループ(株),11335,2025-12-07
2502,6907,ジオマテック(株),11312,2025-12-07
2503,3420,(株)ケー・エフ・シー,11311,2025-12-07
2504,3954,昭和パックス(株),11307,2025-12-07
2505,407A,(株)ＵＮＩＣＯＮホールディングス,11300,2025-12-07
2506,4644,イマジニア(株),11277,2025-12-07
2507,6337,(株)テセック,11275,2025-12-07
2508,4011,(株)ヘッドウォータース,11259,2025-12-07
2509,7050,(株)フロンティアインターナショナル,11243,2025-12-07
2510,3053,(株)ペッパーフードサービス,11241,2025-12-07
2511,3435,サンコーテクノ(株),11238,2025-12-07
2512,1897,金下建設(株),11230,2025-12-07
2513,3277,(株)サンセイランディック,11229,2025-12-07
2514,2344,平安レイサービス(株),11224,2025-12-07
2515,7614,(株)オーエムツーネットワーク,11202,2025-12-07
2516,1807,(株)佐藤渡辺,11159,2025-12-07
2517,4331,(株)テイクアンドギヴ・ニーズ,11140,2025-12-07
2518,6091,(株)ウエスコホールディングス,11133,2025-12-07
2519,4932,(株)アルマード,11111,2025-12-07
2520,7841,(株)遠藤製作所,11094,2025-12-07
2521,9407,(株)ＲＫＢ毎日ホールディングス,11088,2025-12-07
2522,9846,(株)天満屋ストア,11076,2025-12-07
2523,5940,不二サッシ(株),11061,2025-12-07
2524,3991,ウォンテッドリー(株),11060,2025-12-07
2525,9227,マイクロ波化学(株),11047,2025-12-07
2526,6619,ダブル・スコープ(株),11045,2025-12-07
2527,441A,ＮＥ(株),11039,2025-12-07
2528,3513,イチカワ(株),11037,2025-12-07
2529,4346,(株)ＮＥＸＹＺ．Ｇｒｏｕｐ,11033,2025-12-07
2530,4414,(株)フレクト,10986,2025-12-07
2531,6082,(株)ライドオンエクスプレスホールディングス,10972,2025-12-07
2532,3020,アプライド(株),10934,2025-12-07
2533,6180,ＧＭＯメディア(株),10933,2025-12-07
2534,4441,トビラシステムズ(株),10921,2025-12-07
2535,4193,(株)ファブリカホールディングス,10918,2025-12-07
2536,2485,(株)ティア,10917,2025-12-07
2537,2321,(株)ソフトフロントホールディングス,10914,2025-12-07
2538,6316,(株)丸山製作所,10909,2025-12-07
2539,9380,東海運(株),10904,2025-12-07
2540,5255,(株)モンスターラボ,10903,2025-12-07
2541,7692,(株)アースインフィニティ,10903,2025-12-07
2542,4488,ＡＩ　ｉｎｓｉｄｅ(株),10840,2025-12-07
2543,2489,(株)アドウェイズ,10796,2025-12-07
2544,7374,(株)コンフィデンス・インターワークス,10793,2025-12-07
2545,8152,ソマール(株),10793,2025-12-07
2546,3969,(株)エイトレッド,10759,2025-12-07
2547,4584,キッズウェル・バイオ(株),10759,2025-12-07
2548,1418,インターライフホールディングス(株),10751,2025-12-07
2549,6870,日本フェンオール(株),10737,2025-12-07
2550,7450,(株)サンデー,10708,2025-12-07
2551,3082,(株)きちりホールディングス,10702,2025-12-07
2552,3776,(株)ブロードバンドタワー,10687,2025-12-07
2553,4248,竹本容器(株),10687,2025-12-07
2554,4667,アイサンテクノロジー(株),10687,2025-12-07
2555,7702,(株)ＪＭＳ,10685,2025-12-07
2556,8190,(株)ヤマナカ,10682,2025-12-07
2557,6919,ケル(株),10670,2025-12-07
2558,7822,永大産業(株),10667,2025-12-07
2559,3955,(株)イムラ,10665,2025-12-07
2560,6668,(株)アドテック　プラズマ　テクノロジー,10664,2025-12-07
2561,4571,ＮＡＮＯ　ＭＲＮＡ(株),10660,2025-12-07
2562,7781,(株)平山ホールディングス,10660,2025-12-07
2563,3571,(株)ソトー,10659,2025-12-07
2564,7378,(株)アシロ,10606,2025-12-07
2565,3538,(株)ウイルプラスホールディングス,10597,2025-12-07
2566,6748,星和電機(株),10591,2025-12-07
2567,8127,ヤマト　インターナショナル(株),10566,2025-12-07
2568,7061,日本ホスピスホールディングス(株),10560,2025-12-07
2569,7161,(株)じもとホールディングス,10548,2025-12-07
2570,1491,中外鉱業(株),10547,2025-12-07
2571,4054,日本情報クリエイト(株),10541,2025-12-07
2572,7444,ハリマ共和物産(株),10513,2025-12-07
2573,7670,オーウエル(株),10500,2025-12-07
2574,7441,(株)Ｍｉｓｕｍｉ,10487,2025-12-07
2575,9950,(株)ハチバン,10478,2025-12-07
2576,4234,(株)サンエー化研,10471,2025-12-07
2577,1853,(株)森組,10463,2025-12-07
2578,4192,スパイダープラス(株),10451,2025-12-07
2579,3799,キーウェアソリューションズ(株),10449,2025-12-07
2580,2162,ｎｍｓホールディングス(株),10438,2025-12-07
2581,4367,広栄化学(株),10437,2025-12-07
2582,332A,ミーク(株),10420,2025-12-07
2583,2750,石光商事(株),10408,2025-12-07
2584,4356,応用技術(株),10405,2025-12-07
2585,7514,(株)ヒマラヤ,10374,2025-12-07
2586,3934,(株)ベネフィットジャパン,10372,2025-12-07
2587,5983,イワブチ(株),10351,2025-12-07
2588,7277,(株)ＴＢＫ,10328,2025-12-07
2589,1844,(株)大盛工業,10326,2025-12-07
2590,5570,(株)ジェノバ,10313,2025-12-07
2591,1768,(株)ソネック,10283,2025-12-07
2592,3911,(株)Ａｉｍｉｎｇ,10275,2025-12-07
2593,9904,(株)ベリテ,10266,2025-12-07
2594,6554,(株)エスユーエス,10258,2025-12-07
2595,7551,(株)ウェッズ,10251,2025-12-07
2596,8563,(株)大東銀行,10250,2025-12-07
2597,3641,(株)パピレス,10244,2025-12-07
2598,5599,Ｓ＆Ｊ(株),10242,2025-12-07
2599,4376,(株)くふうカンパニーホールディングス,10241,2025-12-07
2600,6560,(株)エル・ティー・エス,10239,2025-12-07
2601,7445,(株)ライトオン,10236,2025-12-07
2602,9698,(株)クレオ,10234,2025-12-07
2603,9341,(株)ＧＥＮＯＶＡ,10215,2025-12-07
2604,3030,(株)ハブ,10174,2025-12-07
2605,3353,(株)メディカル一光グループ,10119,2025-12-07
2606,3320,クロスプラス(株),10112,2025-12-07
2607,3236,(株)プロパスト,10087,2025-12-07
2608,1401,(株)エムビーエス,10083,2025-12-07
2609,4175,(株)ｃｏｌｙ,10065,2025-12-07
2610,9791,(株)ビケンテクノ,10065,2025-12-07
2611,1433,ベステラ(株),10061,2025-12-07
2612,5572,(株)Ｒｉｄｇｅ－ｉ,10059,2025-12-07
2613,6904,原田工業(株),10052,2025-12-07
2614,6769,ザインエレクトロニクス(株),10045,2025-12-07
2615,4420,イーソル(株),10040,2025-12-07
2616,6615,ユー・エム・シー・エレクトロニクス(株),10039,2025-12-07
2617,2993,(株)長栄,10038,2025-12-07
2618,9252,(株)ラストワンマイル,10031,2025-12-07
2619,6658,シライ電子工業(株),10022,2025-12-07
2620,423A,(株)ライオン事務器,10019,2025-12-07
2621,8104,クワザワホールディングス(株),10017,2025-12-07
2622,1718,美樹工業(株),10010,2025-12-07
2623,8365,(株)富山銀行,9990,2025-12-07
2624,3094,(株)スーパーバリュー,9987,2025-12-07
2625,5984,兼房(株),9931,2025-12-07
2626,9311,アサガミ(株),9926,2025-12-07
2627,6208,(株)石川製作所,9905,2025-12-07
2628,8705,日産証券グループ(株),9905,2025-12-07
2629,5187,クリエートメディック(株),9896,2025-12-07
2630,4392,ＦＩＧ(株),9889,2025-12-07
2631,1848,(株)富士ピー・エス,9878,2025-12-07
2632,1783,(株)ｆａｎｔａｓｉｓｔａ,9862,2025-12-07
2633,6862,ミナトホールディングス(株),9860,2025-12-07
2634,3004,神栄(株),9859,2025-12-07
2635,8398,(株)筑邦銀行,9836,2025-12-07
2636,4651,(株)サニックスホールディングス,9833,2025-12-07
2637,9193,東京汽船(株),9830,2025-12-07
2638,4512,わかもと製薬(株),9824,2025-12-07
2639,5391,(株)エーアンドエーマテリアル,9800,2025-12-07
2640,5707,東邦亜鉛(株),9782,2025-12-07
2641,3080,(株)ジェーソン,9776,2025-12-07
2642,8769,(株)アドバンテッジリスクマネジメント,9768,2025-12-07
2643,4936,(株)アクシージア,9763,2025-12-07
2644,3695,ＧＭＯプロダクトプラットフォーム(株),9755,2025-12-07
2645,8289,(株)Ｏｌｙｍｐｉｃグループ,9739,2025-12-07
2646,4308,(株)Ｊストリーム,9736,2025-12-07
2647,4245,(株)ダイキアクシス,9735,2025-12-07
2648,7746,岡本硝子(株),9727,2025-12-07
2649,9973,ＫＯＺＯホールディングス(株),9723,2025-12-07
2650,9337,(株)トリドリ,9720,2025-12-07
2651,9285,東京インフラ・エネルギー投資法人,9716,2025-12-07
2652,5607,中央可鍛工業(株),9708,2025-12-07
2653,6239,(株)ナガオカ,9676,2025-12-07
2654,5244,(株)ｊｉｇ．ｊｐ,9663,2025-12-07
2655,3541,(株)農業総合研究所,9647,2025-12-07
2656,3063,(株)ジェイグループホールディングス,9645,2025-12-07
2657,153A,(株)カウリス,9614,2025-12-07
2658,2907,(株)あじかん,9602,2025-12-07
2659,7795,(株)ＫＹＯＲＩＴＳＵ,9601,2025-12-07
2660,7084,(株)Ｓｍｉｌｅ　Ｈｏｌｄｉｎｇｓ,9599,2025-12-07
2661,2798,(株)ワイズテーブルコーポレーション,9588,2025-12-07
2662,4366,ダイトーケミックス(株),9576,2025-12-07
2663,1434,ＪＥＳＣＯホールディングス(株),9562,2025-12-07
2664,6542,(株)ＦＣホールディングス,9538,2025-12-07
2665,9445,(株)フォーバルテレコム,9535,2025-12-07
2666,6384,(株)昭和真空,9528,2025-12-07
2667,4880,セルソース(株),9514,2025-12-07
2668,7875,竹田ｉＰホールディングス(株),9510,2025-12-07
2669,5034,(株)ｕｎｅｒｒｙ,9509,2025-12-07
2670,7022,サノヤスホールディングス(株),9499,2025-12-07
2671,6230,ＳＡＮＥＩ(株),9476,2025-12-07
2672,7610,(株)テイツー,9476,2025-12-07
2673,5136,ｔｒｉｐｌａ(株),9460,2025-12-07
2674,5971,(株)共和工業所,9452,2025-12-07
2675,1905,(株)テノックス,9449,2025-12-07
2676,2440,(株)ぐるなび,9446,2025-12-07
2677,5891,(株)魁力屋,9438,2025-12-07
2678,7227,アスカ(株),9430,2025-12-07
2679,5248,(株)テクノロジーズ,9426,2025-12-07
2680,6557,ＡＩＡＩグループ(株),9425,2025-12-07
2681,6228,(株)ジェイ・イー・ティ,9416,2025-12-07
2682,6094,(株)フリークアウト・ホールディングス,9408,2025-12-07
2683,4317,(株)レイ,9400,2025-12-07
2684,4389,プロパティデータバンク(株),9397,2025-12-07
2685,9959,アシードホールディングス(株),9393,2025-12-07
2686,6156,(株)エーワン精密,9370,2025-12-07
2687,7776,(株)セルシード,9360,2025-12-07
2688,5915,(株)駒井ハルテック,9354,2025-12-07
2689,7963,興研(株),9340,2025-12-07
2690,5259,ＢＢＤイニシアティブ(株),9327,2025-12-07
2691,7490,日新商事(株),9295,2025-12-07
2692,9063,岡山県貨物運送(株),9295,2025-12-07
2693,1436,(株)グリーンエナジー＆カンパニー,9279,2025-12-07
2694,2708,(株)久世,9206,2025-12-07
2695,8416,(株)高知銀行,9190,2025-12-07
2696,7635,杉田エース(株),9157,2025-12-07
2697,5527,(株)ｐｒｏｐｅｒｔｙ　ｔｅｃｈｎｏｌｏｇｉｅｓ,9133,2025-12-07
2698,9980,ＭＲＫホールディングス(株),9117,2025-12-07
2699,8135,ゼット(株),9106,2025-12-07
2700,3912,(株)モバイルファクトリー,9104,2025-12-07
2701,5888,ＤＡＩＷＡ　ＣＹＣＬＥ(株),9075,2025-12-07
2702,6497,(株)ハマイ,9057,2025-12-07
2703,9262,(株)シルバーライフ,9053,2025-12-07
2704,4442,バルテス・ホールディングス(株),9052,2025-12-07
2705,4125,三和油化工業(株),9051,2025-12-07
2706,3184,ＩＣＤＡホールディングス(株),9041,2025-12-07
2707,9827,リリカラ(株),9041,2025-12-07
2708,7134,(株)アップガレージグループ,9032,2025-12-07
2709,7082,(株)ジモティー,9004,2025-12-07
2710,9218,(株)メンタルヘルステクノロジーズ,9001,2025-12-07
2711,9360,鈴与シンワート(株),8991,2025-12-07
2712,3926,(株)オープンドア,8972,2025-12-07
2713,2764,(株)ひらまつ,8969,2025-12-07
2714,9558,ジャパニアス(株),8968,2025-12-07
2715,5871,ＳＯＬＩＺＥ　Ｈｏｌｄｉｎｇｓ(株),8964,2025-12-07
2716,2877,日東ベスト(株),8956,2025-12-07
2717,9872,北恵(株),8951,2025-12-07
2718,4524,森下仁丹(株),8947,2025-12-07
2719,8562,(株)福島銀行,8934,2025-12-07
2720,1420,サンヨーホームズ(株),8931,2025-12-07
2721,4890,(株)坪田ラボ,8925,2025-12-07
2722,4479,(株)マクアケ,8924,2025-12-07
2723,4031,片倉コープアグリ(株),8922,2025-12-07
2724,5368,日本インシュレーション(株),8916,2025-12-07
2725,4237,フジプレアム(株),8906,2025-12-07
2726,9888,(株)ＵＥＸ,8868,2025-12-07
2727,7898,(株)ウッドワン,8858,2025-12-07
2728,7565,萬世電機(株),8852,2025-12-07
2729,2436,共同ピーアール(株),8845,2025-12-07
2730,8560,(株)宮崎太陽銀行,8740,2025-12-07
2731,7486,サンリン(株),8733,2025-12-07
2732,7435,(株)ナ・デックス,8695,2025-12-07
2733,428A,サイプレス・ホールディングス(株),8692,2025-12-07
